price,total_sqft,location,area_type,size,availability,bath,balcony,society,SwimmingPool,ShoppingMall,School,CarParking,Hospital
8986000,1075,Medavakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3300000,975,Selaiyur,Built-up  Area,3 BHK,18-Dec,2,9,,9,9,9,9,9
8118000,1301,Moolakadai,Super built-up  Area,3 BHK,20-Jan,3,9,,9,9,9,9,9
6132000,1480,Moolakadai,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5197000,754,Madhavaram,Super built-up  Area,1 BHK,20-Aug,2,9,,9,9,9,9,9
8398000,1476,Manapakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
9515000,1115,Manapakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
15200000,945,Manapakkam,Super built-up  Area,2 BHK,19-Mar,2,9,,9,9,9,9,9
13799999,1527,Manapakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
15400000,1730,Manapakkam,Super built-up  Area,3 BHK,21-Mar,3,9,,9,9,9,9,9
14700000,1450,Vadapalani,Super built-up  Area,3 BHK,18-Apr,3,9,,9,9,9,9,9
14800000,1381,Vadapalani,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
16500000,1545,Vadapalani,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
15500000,1479,Vadapalani,Super built-up  Area,3 BHK,18-Dec,3,9,,9,9,9,9,9
14300000,1483,Vadapalani,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
13600000,1654,Vadapalani,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5753000,1552,Vadapalani,Built-up  Area,4 BHK,20-Dec,3,9,,9,9,9,9,9
5665000,1430,Vadapalani,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
13000000,1363,Vadapalani,Super built-up  Area,2 BHK,18-Aug,3,9,,9,9,9,9,9
17100000,523,Vadapalani,Plot  Area,5 Bedroom,Ready To Move,1,9,,9,9,9,9,9
12400000,515,Vadapalani,Plot  Area,6 Bedroom,Ready To Move,1,9,,9,9,9,9,9
9226000,1970,Mogappair,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
12200000,2580,Mogappair,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
3274000,1880,Mogappair,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
15500000,1390,Mogappair,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
14300000,1850,Mogappair,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
13600000,666,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
5753000,1552,Vadapalani,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5665000,1430,Vadapalani,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3397000,1363,Vadapalani,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3636000,523,Vadapalani,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
8000000,515,Vadapalani,Built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
4042000,755,Ayapakkam,Built-up  Area,8 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2622000,808,Ayapakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
44300000,1340,Kovur,Super built-up  Area,2 BHK,19-Apr,3,9,,9,9,9,9,9
2472000,860,Medavakkam,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
4950000,570,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
6050000,2642,Nungambakkam,Built-up  Area,4 BHK,Ready To Move,3,9,,9,9,9,9,9
10700000,435,Thaiyur,Super built-up  Area,4 BHK,19-Jun,2,9,,9,9,9,9,9
34000000,900,Chromepet,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
22500000,1100,Sholinganallur,Built-up  Area,3 Bedroom,Ready To Move,2,9,,9,9,9,9,9
16500000,1790,Iyyappanthangal,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
24000000,2788,Nungambakkam,Plot  Area,8 Bedroom,Ready To Move,4,9,,9,9,9,9,9
5685000,1404,Nungambakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
6256000,1320,Anna Nagar,Built-up  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
50000000,1500,Adyar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
16500000,1137,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
8840000,1123,Medavakkam,Super built-up  Area,4 BHK,Ready To Move,1,9,,9,9,9,9,9
24000000,3000,Gopalapuram,Super built-up  Area,4 BHK,19-Sep,4,9,,9,9,9,9,9
7500000,1675,Purasawalkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
38000000,1040,Mogappair,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
7900000,1500,Adyar,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5654000,1512,Medavakkam,Super built-up  Area,3 BHK,19-Dec,3,9,,9,9,9,9,9
3137000,2652,Nungambakkam,Built-up  Area,4 Bedroom,Ready To Move,4,9,,9,9,9,9,9
8400000,938,Aminjikarai,Super built-up  Area,2 BHK,20-Aug,2,9,,9,9,9,9,9
18000000,1414,Perumbakkam,Super built-up  Area,1 BHK,18-Jul,3,9,,9,9,9,9,9
10000000,592,Velappanchavadi,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3400000,840,Choolaimedu,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3450000,1600,Kotturpuram,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
15000000,1675,Tondiarpet,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
9736000,818,Medavakkam,Plot  Area,10 Bedroom,Ready To Move,2,9,,9,9,9,9,9
9500000,819,Medavakkam,Super built-up  Area,2 BHK,18-Feb,2,9,,9,9,9,9,9
13000000,2200,Guindy,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
15600000,2021,Navallur,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
25000000,1153,Choolaimedu,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
17800000,1404,Kilpauk,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4568000,2193,Ayanambakkam,Plot  Area,3 Bedroom,Ready To Move,4,9,,9,9,9,9,9
3000000,1260,Nungambakkam,Plot  Area,5 Bedroom,Ready To Move,3,9,,9,9,9,9,9
25000000,1320,Chetpet,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
20000000,1075,East Tambaram,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4817000,859,Rajakilpakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3790999,2620,Ayanavaram,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3814000,1380,T Nagar,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3783000,1268,Kelambakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3802000,998,Kelambakkam,Super built-up  Area,2 BHK,17-Nov,3,9,,9,9,9,9,9
3779999,1004,Kelambakkam,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4794000,996,Kelambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
12200000,1001,Kelambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
12200000,995,Kelambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
17000000,1262,Kelambakkam,Plot  Area,4 Bedroom,17-Feb,3,9,,9,9,9,9,9
18600000,1632,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3106000,1636,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3084000,2275,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
3411999,2488,Thoraipakkam OMR,Super built-up  Area,2 BHK,19-Jan,4,9,,9,9,9,9,9
4040000,638,Thiruverkadu,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4384000,771,Kolapakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3947999,853,Kolapakkam,Plot  Area,3 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2896000,1010,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
10200000,1096,Kolapakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3500000,987,Kolapakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2800000,724,Kolapakkam,Plot  Area,3 Bedroom,Ready To Move,1,9,,9,9,9,9,9
3500000,1210,Madipakkam,Built-up  Area,1 BHK,18-Dec,3,9,,9,9,9,9,9
7850000,790,Perumbakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3776000,760,Mudichur,Super built-up  Area,4 BHK,20-Dec,2,9,,9,9,9,9,9
12800000,790,Perumbakkam,Plot  Area,2 Bedroom,18-Aug,2,9,,9,9,9,9,9
12800000,924,Perambur,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
15100000,994,Kelambakkam,Built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
7800000,1717,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
22599999,1707,Thoraipakkam OMR,Plot  Area,2 Bedroom,18-Dec,3,9,,9,9,9,9,9
4400000,2025,Thoraipakkam OMR,Super built-up  Area,3 BHK,18-May,3,9,,9,9,9,9,9
11200000,1255,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
7659000,1560,Anna Nagar,Super built-up  Area,1 BHK,Ready To Move,2,9,,9,9,9,9,9
4240000,967,Perumbakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3037000,1610,Virugambakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4384000,1712,Maraimalai Nagar,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3947999,1060,Mappedu,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
2896000,690,Ponneri,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
4500000,1096,Kolapakkam,Super built-up  Area,1 BHK,Ready To Move,2,9,,9,9,9,9,9
5500000,987,Kolapakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4400000,724,Kolapakkam,Plot  Area,2 Bedroom,Ready To Move,1,9,,9,9,9,9,9
11200000,970,Perumbakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
8100000,1050,Korattur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
9225000,967,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
6463000,1610,Virugambakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3038000,1700,Medavakkam,Plot  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
32500000,1922,Pallikaranai,Plot  Area,9 Bedroom,Ready To Move,3,9,,9,9,9,9,9
11399999,1243,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4120000,620,Pallikaranai,Plot  Area,3 Bedroom,Ready To Move,1,9,,9,9,9,9,9
6704000,2316,Abiramapuram,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4485000,1202,Annamalai Colony,Super built-up  Area,3 BHK,18-Dec,2,9,,9,9,9,9,9
11900000,1030,Mappedu,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
44200000,1277,Kolathur,Plot  Area,3 Bedroom,Ready To Move,2,9,,9,9,9,9,9
8604000,975,Selaiyur,Super built-up  Area,2 BHK,18-Jun,2,9,,9,9,9,9,9
8604000,1653,Pallavaram,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
11000000,2600,T Nagar,Super built-up  Area,1 BHK,21-Dec,3,9,,9,9,9,9,9
5885000,1639,Kolathur,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
40599999,1639,Kolathur,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
19300000,875,Alwarpet,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
36300000,1214,Ponneri,Plot  Area,4 Bedroom,Ready To Move,1,9,,9,9,9,9,9
37500000,2684,Saidapet,Built-up  Area,4 BHK,Ready To Move,3,9,,9,9,9,9,9
12500000,1550,Adyar,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
19500000,2380,Adyar,Super built-up  Area,2 BHK,19-Jul,4,9,,9,9,9,9,9
18000000,2500,Chetpet,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
10000000,1050,T Nagar,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3400000,1150,Anna Nagar,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3450000,1600,Kotturpuram,Carpet  Area,9 BHK,Ready To Move,3,9,,9,9,9,9,9
6769000,1675,Tondiarpet,Super built-up  Area,2 BHK,20-Dec,3,9,,9,9,9,9,9
3840000,818,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
21500000,819,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4300000,1358,Kolapakkam,Built-up  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
7500000,614,Kovur,Plot  Area,4 Bedroom,Ready To Move,1,9,,9,9,9,9,9
23000000,2451,Annamalai Colony,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
24600000,900,Selaiyur,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
12000000,920,Kottivakkam,Built-up  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2896000,2000,Adyar,Super built-up  Area,4 BHK,17-May,3,9,,9,9,9,9,9
11399999,1540,Annanagar West,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
3500000,1200,Vadapalani,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
9225000,724,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
6463000,1202,Annamalai Colony,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3038000,740,Perumbakkam,Super built-up  Area,2 BHK,18-May,2,9,,9,9,9,9,9
10800000,1922,Pallikaranai,Super built-up  Area,4 BHK,Ready To Move,3,9,,9,9,9,9,9
7850000,1243,Pallikaranai,Plot  Area,6 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3106000,620,Pallikaranai,Plot  Area,4 Bedroom,Ready To Move,1,9,,9,9,9,9,9
3233000,1210,Nungambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2862000,924,Perambur,Super built-up  Area,1 BHK,19-Aug,2,9,,9,9,9,9,9
3519000,520,Thiruverkadu,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3233000,667,Thiruverkadu,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3519000,734,Avadi,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
24000000,732,Thiruverkadu,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3475000,667,Thiruverkadu,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
25200000,588,Thiruverkadu,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
25299999,4658,Poonamallee,Carpet  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
27599999,722,Thiruverkadu,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
13500000,2661,Anna Nagar,Super built-up  Area,2 BHK,18-May,3,9,,9,9,9,9,9
10100000,2661,Anna Nagar,Plot  Area,4 Bedroom,18-May,3,9,,9,9,9,9,9
10200000,2044,West Mambalam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
10200000,1150,Anna Nagar,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
6651000,1922,Pallikaranai,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
6645999,1943,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
6587000,1929,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
15000000,1255,Pallikaranai,Carpet  Area,2 BHK,18-Dec,2,9,,9,9,9,9,9
4800000,1254,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
28500000,1243,Pallikaranai,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
33000000,1555,Annanagar West,Super built-up  Area,3 BHK,18-Aug,2,9,,9,9,9,9,9
3769000,1004,Thiruverkadu,Super built-up  Area,2 BHK,22-Mar,2,9,,9,9,9,9,9
15000000,2208,Nungambakkam,Super built-up  Area,4 BHK,19-Aug,3,9,,9,9,9,9,9
9736000,2475,Guindy,Plot  Area,3 Bedroom,Ready To Move,4,9,,9,9,9,9,9
9500000,877,Vandalur,Super built-up  Area,1 BHK,19-Dec,1,9,,9,9,9,9,9
13000000,2200,Guindy,Plot  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
15600000,2021,Navallur,Super built-up  Area,1 BHK,18-Mar,3,9,,9,9,9,9,9
25000000,1153,Choolaimedu,Super built-up  Area,2 BHK,18-Jul,3,9,,9,9,9,9,9
17800000,1404,Kilpauk,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
9750000,2193,Ayanambakkam,Super built-up  Area,4 BHK,18-Dec,4,9,,9,9,9,9,9
5398000,1260,Nungambakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
2900000,1320,Chetpet,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
26200000,1511,Mogappair East,Built-up  Area,4 BHK,18-Feb,3,9,,9,9,9,9,9
27000000,1272,Vandalur,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
7150000,614,Kovur,Super built-up  Area,2 BHK,18-Jul,1,9,,9,9,9,9,9
18300000,1500,Adyar,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
23200000,1545,Adyar,Super built-up  Area,3 BHK,18-Dec,3,9,,9,9,9,9,9
25000000,1100,Valasaravakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
24000000,1701,Thoraipakkam,Super built-up  Area,3 BHK,18-Jun,3,9,,9,9,9,9,9
45000000,2275,Thoraipakkam,Built-up  Area,4 Bedroom,Ready To Move,4,9,,9,9,9,9,9
50199999,2160,Arumbakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3861999,1843,Kotturpuram,Built-up  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4276000,2056,Nungambakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
30000000,2600,Nungambakkam,Plot  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
6006000,868,Semmancheri,Super built-up  Area,2 BHK,18-May,2,9,,9,9,9,9,9
5561000,961,Semmancheri,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
7000000,2500,Adyar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
57600000,1018,Porur,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
46000000,1183,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
10200000,975,Madipakkam,Super built-up  Area,3 BHK,18-Apr,2,9,,9,9,9,9,9
7500000,3200,T Nagar,Super built-up  Area,2 BHK,18-Sep,3,9,,9,9,9,9,9
3800000,1800,Raja Annamalai Puram,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
3500000,1280,Velachery,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
8900000,921,Kodambakkam,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
27300000,497,Nungambakkam,Super built-up  Area,1 BHK,19-Jun,1,9,,9,9,9,9,9
9000000,740,Perumbakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
20000000,1149,Velachery,Built-up  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
3776000,2030,Royapettah,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3779999,620,Royapettah,Super built-up  Area,7 BHK,Ready To Move,1,9,,9,9,9,9,9
4794000,1380,T Nagar,Super built-up  Area,3 BHK,19-Jun,3,9,,9,9,9,9,9
12200000,994,Kelambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
12200000,995,Kelambakkam,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
17000000,1262,Kelambakkam,Super built-up  Area,1 BHK,Ready To Move,3,9,,9,9,9,9,9
18600000,1632,Thoraipakkam OMR,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
12800000,1636,Thoraipakkam OMR,Super built-up  Area,2 BHK,18-Dec,2,9,,9,9,9,9,9
12800000,2275,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
15100000,2488,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
10000000,1717,Thoraipakkam OMR,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
16000000,1707,Thoraipakkam OMR,Super built-up  Area,3 BHK,19-Dec,3,9,,9,9,9,9,9
4115999,2025,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
6600000,1205,Virugambakkam,Built-up  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
20000000,1450,Purasawalkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
12000000,980,Porur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
22300000,1685,Padur,Super built-up  Area,2 BHK,18-May,3,9,,9,9,9,9,9
8400000,2750,Sholinganallur,Built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
9500000,2574,Perumbakkam,Super built-up  Area,3 BHK,18-Oct,4,9,,9,9,9,9,9
31200000,2232,Anna Nagar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5775000,840,Choolaimedu,Super built-up  Area,3 BHK,18-Apr,2,9,,9,9,9,9,9
11900000,950,Kodambakkam,Super built-up  Area,3 BHK,20-Sep,2,9,,9,9,9,9,9
11299999,1950,Mylapore,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
9500000,1050,Sholinganallur,Plot  Area,9 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7000000,1035,Kilpauk,Plot  Area,43 Bedroom,Ready To Move,2,9,,9,9,9,9,9
12400000,1196,Kotturpuram,Super built-up  Area,1 BHK,18-Dec,2,9,,9,9,9,9,9
8500000,1215,Velachery,Super built-up  Area,3 BHK,19-Mar,2,9,,9,9,9,9,9
5598000,990,Anna Nagar,Plot  Area,3 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7200000,1350,Kodambakkam,Super built-up  Area,1 BHK,18-Jul,3,9,,9,9,9,9,9
3900000,1025,Aminjikarai,Built-up  Area,4 BHK,19-Mar,2,9,,9,9,9,9,9
5421000,1310,Kelambakkam,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
6000000,1265,Velachery,Plot  Area,10 Bedroom,Ready To Move,3,9,,9,9,9,9,9
2900000,810,Medavakkam,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
26200000,1265,Kelambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
27000000,913,Kovur,Super built-up  Area,2 BHK,18-Apr,2,9,,9,9,9,9,9
7150000,614,Kovur,Built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
18300000,1500,Adyar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
23200000,1545,Adyar,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
25000000,1100,Valasaravakkam,Built-up  Area,1 BHK,Ready To Move,2,9,,9,9,9,9,9
24000000,1701,Thoraipakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
45000000,2275,Thoraipakkam,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
50199999,2160,Arumbakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3861999,1843,Kotturpuram,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4276000,2056,Nungambakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
30000000,2600,Nungambakkam,Super built-up  Area,3 BHK,18-Apr,3,9,,9,9,9,9,9
6006000,868,Semmancheri,Super built-up  Area,2 BHK,21-Dec,2,9,,9,9,9,9,9
5561000,961,Semmancheri,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7000000,2500,Adyar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
57600000,1018,Porur,Built-up  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
46000000,1183,Medavakkam,Super built-up  Area,3 BHK,18-May,3,9,,9,9,9,9,9
10200000,975,Madipakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
7500000,3200,T Nagar,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
17700000,1800,Raja Annamalai Puram,Built-up  Area,5 Bedroom,Ready To Move,3,9,,9,9,9,9,9
28200000,1280,Velachery,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3776000,921,Kodambakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
6909999,1540,Thiruvanmiyur,Super built-up  Area,5 BHK,Ready To Move,3,9,,9,9,9,9,9
12700000,1881,Saidapet,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
15000000,821,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
7500000,1389,Kolapakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
20000000,1850,Sholinganallur,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
42000000,2200,Guindy,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
23000000,1050,Selaiyur,Built-up  Area,3 Bedroom,Ready To Move,1,9,,9,9,9,9,9
18200000,1553,Kotturpuram,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
10000000,2956,Raja Annamalai Puram,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
