price,area1,location,area_type,size,availability,bath,balcony,society,ShoppingMall,Intercom,ATM,School,CarParking,Hospital,YearBuilt,YearRemodAdd,MoSold,YrSold,LotFrontage,1stFlrSF,2ndFlrSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,KitchenAbvGr,total_sqft
3360000,600,Malad West,Plot  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1200
4480000,1000,Malad West,Super built-up  Area,1 BHK,Ready To Move,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1600
6104000,1580,Ulwe,Plot  Area,1 BHK,Ready To Move,3,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,2180
6300000,1650,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,2250
3738000,735,Ulwe,Super built-up  Area,1 BHK,Ready To Move,1,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1335
6860000,1850,Belapur,Super built-up  Area,1 BHK,Ready To Move,3,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,2450
3528000,660,Andheri West,Built-up  Area,1 BHK,Ready To Move,2,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1260
2954000,455,Dombivali,Plot  Area,1 BHK,Ready To Move,1,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1055
3304000,580,Panvel,Super built-up  Area,1 BHK,Ready To Move,1,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1180
4340000,950,Panvel,Super built-up  Area,1 BHK,Ready To Move,2,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1550
4340000,950,Panvel,Super built-up  Area,1 BHK,18-Feb,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1550
5768000,1460,Mira Road East,Plot  Area,1 BHK,18-Dec,3,,NoRidge,9,9,9,9,9,9,,,,,,,,,,,,,2060
4620000,1050,Andheri West,Super built-up  Area,1 BHK,Ready To Move,2,,Blmngtn,9,9,9,9,9,9,,,,,,,,,,,,,1650
8120000,2300,Andheri West,Plot  Area,1 BHK,Ready To Move,3,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,2900
8904000,2580,Thane West,Plot  Area,1 BHK,Ready To Move,4,,Mitchel,9,9,9,9,9,9,,,,,,,,,,,,,3180
8932000,2590,Andheri West,Super built-up  Area,1 BHK,Ready To Move,5,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,3190
7322000,2015,Thane West,Super built-up  Area,1 BHK,Ready To Move,3,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,2615
5306000,1295,Andheri West,Super built-up  Area,1 BHK,Ready To Move,3,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1895
4690000,1075,Kandivali West,Super built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1675
3556000,670,Ghansoli,Built-up  Area,1 BHK,Ready To Move,1,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1270
2758000,385,Mulund East,Built-up  Area,1 BHK,Ready To Move,1,,NoRidge,9,9,9,9,9,9,,,,,,,,,,,,,985
7840000,2200,Bandra West,Super built-up  Area,1 BHK,18-Apr,3,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,2800
3388000,610,Koproli,Built-up  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1210
3388000,610,Koproli,Super built-up  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1210
3290000,575,Mulund East,Built-up  Area,1 BHK,Ready To Move,1,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1175
3388000,610,Koproli,Super built-up  Area,1 BHK,Ready To Move,1,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1210
5740000,1450,Mulund East,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,2050
4356800,956,Thane West,Built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1556
4356800,956,Thane West,Built-up  Area,1 BHK,Ready To Move,2,,IDOTRR,9,9,9,9,9,9,,,,,,,,,,,,,1556
3332000,590,Koproli,Plot  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1190
3360000,600,Koproli,Super built-up  Area,1 BHK,Ready To Move,1,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1200
4340000,950,Juhu,Built-up  Area,1 BHK,Ready To Move,3,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1550
4760000,1100,Koproli,Built-up  Area,1 BHK,Ready To Move,2,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1700
3332000,590,Koproli,Super built-up  Area,1 BHK,Ready To Move,1,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1190
3332000,590,Koproli,Super built-up  Area,1 BHK,Ready To Move,1,,Blmngtn,9,9,9,9,9,9,,,,,,,,,,,,,1190
3444000,630,Koproli,Plot  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1230
3640000,700,Koproli,Super built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1300
2968000,460,Koproli,Plot  Area,1 BHK,Ready To Move,1,,MeadowV,9,9,9,9,9,9,,,,,,,,,,,,,1060
3696000,720,Andheri East,Super built-up  Area,1 BHK,Ready To Move,1,,Mitchel,9,9,9,9,9,9,,,,,,,,,,,,,1320
4200000,900,Andheri East,Super built-up  Area,1 BHK,Ready To Move,2,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,1500
4578000,1035,Kandivali West,Built-up  Area,1 BHK,Ready To Move,3,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1635
3626000,695,Padle Gaon,Built-up  Area,1 BHK,Ready To Move,1,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1295
3556000,670,Koproli,Super built-up  Area,1 BHK,Ready To Move,2,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1270
3612000,690,Koproli,Super built-up  Area,1 BHK,21-Jan,2,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1290
3556000,670,Koproli,Built-up  Area,1 BHK,18-May,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1270
3500000,650,Thane West,Plot  Area,1 BHK,Ready To Move,1,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1250
3500000,650,Thane West,Super built-up  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1250
3388000,610,Mira Road East,Super built-up  Area,1 BHK,18-Jun,1,,StoneBr,9,9,9,9,9,9,,,,,,,,,,,,,1210
6720000,1800,Koper Khairane,Super built-up  Area,1 BHK,Ready To Move,3,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,2400
6720000,1800,Vashi,Plot  Area,1 BHK,Ready To Move,3,,Blmngtn,9,9,9,9,9,9,,,,,,,,,,,,,2400
7420000,2050,Vashi,Super built-up  Area,1 BHK,Ready To Move,4,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,2650
3203200,544,Goregaon East,Super built-up  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1144
3880800,786,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,3,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1386
2755200,384,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,1,,Blmngtn,9,9,9,9,9,9,,,,,,,,,,,,,984
3186400,538,Mira Road East,Super built-up  Area,1 BHK,20-Dec,2,,Timber,9,9,9,9,9,9,,,,,,,,,,,,,1138
2657200,349,Mira Road East,Plot  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,949
3175200,534,Mira Road East,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1134
3880800,786,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,3,,Timber,9,9,9,9,9,9,,,,,,,,,,,,,1386
2755200,384,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,984
2872800,426,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,1,,BrDale,9,9,9,9,9,9,,,,,,,,,,,,,1026
3312400,583,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,3,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,1183
2954000,455,Mira Road East,Built-up  Area,1 BHK,18-Jan,2,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,1055
3452400,633,Mira Road East,Built-up  Area,1 BHK,Ready To Move,3,,NoRidge,9,9,9,9,9,9,,,,,,,,,,,,,1233
4754400,1098,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1698
3189200,539,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1139
3094000,505,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1105
2702000,365,Mira Road East,Built-up  Area,1 BHK,Ready To Move,1,,Timber,9,9,9,9,9,9,,,,,,,,,,,,,965
3620400,693,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1293
3186400,538,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,,MeadowV,9,9,9,9,9,9,,,,,,,,,,,,,1138
4426800,981,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,,MeadowV,9,9,9,9,9,9,,,,,,,,,,,,,1581
5560800,1386,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,3,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1986
3486000,645,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,3,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1245
3603600,687,Thane West,Super built-up  Area,1 BHK,17-Nov,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1287
4908400,1153,Thane West,Super built-up  Area,1 BHK,18-Jul,3,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,1753
3768800,746,Thane West,Super built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1346
3676400,713,Thane West,Super built-up  Area,1 BHK,Ready To Move,2,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1313
3998400,828,Thane West,Plot  Area,1 BHK,Ready To Move,2,,StoneBr,9,9,9,9,9,9,,,,,,,,,,,,,1428
3950800,811,Thane West,Super built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1411
4054400,848,Thane West,Super built-up  Area,1 BHK,19-Dec,2,,Mitchel,9,9,9,9,9,9,,,,,,,,,,,,,1448
5135200,1234,Thane West,Plot  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1834
3634400,698,Thane West,Plot  Area,1 BHK,Ready To Move,2,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1298
4508000,1010,Kamothe,Built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1610
4975600,1177,Kamothe,Super built-up  Area,1 BHK,18-Dec,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1777
3640000,700,Ulwe,Super built-up  Area,1 BHK,Ready To Move,2,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1300
3640000,700,Ulwe,Super built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1300
4340000,950,Koper Khairane,Super built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1550
3780000,750,Thane West,Super built-up  Area,1 BHK,18-Feb,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1350
6014400,1548,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,NoRidge,9,9,9,9,9,9,,,,,,,,,,,,,2148
5180000,1250,Ulwe,Super built-up  Area,1 BHK,18-Jun,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1850
4984000,1180,Ulwe,Super built-up  Area,1 BHK,Ready To Move,2,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1780
4345600,952,Airoli,Built-up  Area,1 BHK,Ready To Move,2,,StoneBr,9,9,9,9,9,9,,,,,,,,,,,,,1552
3388000,610,matunga east,Super built-up  Area,1 BHK,Ready To Move,1,,IDOTRR,9,9,9,9,9,9,,,,,,,,,,,,,1210
5040000,1200,Andheri West,Super built-up  Area,1 BHK,Ready To Move,3,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1800
4592000,1040,Andheri West,Built-up  Area,1 BHK,Ready To Move,2,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1640
10304000,3080,Andheri West,Plot  Area,1 BHK,Ready To Move,3,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,3680
12264000,3780,Andheri West,Super built-up  Area,1 BHK,Ready To Move,4,,ClearCr,9,9,9,9,9,9,,,,,,,,,,,,,4380
14700000,4650,Andheri West,Super built-up  Area,1 BHK,Ready To Move,5,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,5250
7560000,2100,Ville Parle East,Super built-up  Area,1 BHK,Ready To Move,5,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,2700
3220000,550,Santacruz East,Super built-up  Area,1 BHK,Ready To Move,1,,MeadowV,9,9,9,9,9,9,,,,,,,,,,,,,1150
3220000,550,Santacruz East,Super built-up  Area,1 BHK,20-Aug,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1150
5266800,1281,Seawoods,Super built-up  Area,1 BHK,19-Dec,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1881
6300000,1650,Seawoods,Super built-up  Area,1 BHK,Ready To Move,3,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,2250
13580000,4250,Seawoods,Super built-up  Area,1 BHK,18-Jun,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,4850
6860000,1850,Seawoods,Super built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,2450
4631200,1054,Kanjurmarg,Plot  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1654
3192000,540,Thane West,Plot  Area,1 BHK,Ready To Move,1,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1140
3360000,600,Thane West,Super built-up  Area,1 BHK,Ready To Move,2,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1200
5266800,1281,Seawoods,Super built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1881
3158400,528,Koper Khairane,Super built-up  Area,1 BHK,Ready To Move,1,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1128
4639600,1057,Andheri West,Super built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1657
4004000,830,Goregaon West,Super built-up  Area,1 BHK,22-May,1,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1430
4340000,950,Panvel,Super built-up  Area,1 BHK,Ready To Move,2,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1550
4340000,950,Panvel,Super built-up  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1550
5040000,1200,Panvel,Super built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1800
4900000,1150,Panvel,Plot  Area,1 BHK,18-May,2,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1750
4552800,1026,Dahisar East,Super built-up  Area,1 BHK,18-Oct,2,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,1626
4449200,989,Koper Khairane,Super built-up  Area,1 BHK,Ready To Move,2,,MeadowV,9,9,9,9,9,9,,,,,,,,,,,,,1589
4275600,927,Dahisar East,Built-up  Area,1 BHK,20-Dec,2,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1527
2758000,385,Malad East,Super built-up  Area,1 BHK,Ready To Move,1,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,985
4620000,1050,Malad West,Super built-up  Area,1 BHK,Ready To Move,2,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1650
4886000,1145,Ulwe,Super built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1745
4172000,890,Borivali East,Super built-up  Area,1 BHK,Ready To Move,3,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1490
4620000,1050,Malad West,Built-up  Area,1 BHK,Ready To Move,2,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,1650
3080000,500,Borivali West,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1100
6720000,1800,Kharghar,Super built-up  Area,1 BHK,Ready To Move,3,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,2400
6860000,1850,Belapur,Super built-up  Area,1 BHK,Ready To Move,3,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,2450
6860000,1850,Belapur,Super built-up  Area,1 BHK,Ready To Move,3,,IDOTRR,9,9,9,9,9,9,,,,,,,,,,,,,2450
4620000,1050,Kharghar,Built-up  Area,1 BHK,Ready To Move,2,,StoneBr,9,9,9,9,9,9,,,,,,,,,,,,,1650
2940000,450,Borivali West,Super built-up  Area,1 BHK,18-Mar,1,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1050
2940000,450,Borivali West,Plot  Area,1 BHK,Ready To Move,1,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1050
3976000,820,Boisar,Super built-up  Area,1 BHK,18-May,2,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,1420
3976000,820,Boisar,Super built-up  Area,1 BHK,19-Oct,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1420
3998400,828,Kandivali West,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1428
3780000,750,Malad West,Super built-up  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1350
2604000,330,Kalwa,Super built-up  Area,1 BHK,18-May,1,,BrDale,9,9,9,9,9,9,,,,,,,,,,,,,930
4340000,950,Andheri West,Super built-up  Area,1 BHK,Ready To Move,2,,NoRidge,9,9,9,9,9,9,,,,,,,,,,,,,1550
3444000,630,Ambernath West,Super built-up  Area,1 BHK,Ready To Move,1,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,1230
3483200,644,Ambernath West,Super built-up  Area,1 BHK,Ready To Move,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1244
3665200,709,Ambernath West,Super built-up  Area,1 BHK,21-Jul,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1309
10080000,3000,Bandra West,Super built-up  Area,1 BHK,Ready To Move,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,3600
3444000,630,Ambernath West,Super built-up  Area,1 BHK,21-Jun,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1230
4424000,980,Goregaon West,Built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1580
3483200,644,Ambernath West,Super built-up  Area,1 BHK,20-Dec,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1244
3444000,630,Ambernath West,Super built-up  Area,1 BHK,21-Nov,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1230
3444000,630,Ambernath West,Plot  Area,1 BHK,Ready To Move,1,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1230
3483200,644,Ambernath West,Super built-up  Area,1 BHK,Ready To Move,1,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1244
3483200,644,Ambernath West,Built-up  Area,1 BHK,Ready To Move,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1244
3444000,630,Ambernath West,Super built-up  Area,1 BHK,Ready To Move,1,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1230
3824800,766,Ambernath West,Super built-up  Area,1 BHK,Ready To Move,1,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1366
3911600,797,Ambernath West,Built-up  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1397
4424000,980,Goregaon West,Super built-up  Area,1 BHK,Ready To Move,2,,IDOTRR,9,9,9,9,9,9,,,,,,,,,,,,,1580
4424000,980,Goregaon West,Plot  Area,1 BHK,Ready To Move,2,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1580
6160000,1600,Vashi,Built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,2200
5073600,1212,Vashi,Super built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1812
2380000,250,Andheri East,Super built-up  Area,1 BHK,20-Dec,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,850
5320000,1300,Panvel,Super built-up  Area,1 BHK,Ready To Move,1,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1900
5040000,1200,Panvel,Built-up  Area,1 BHK,Ready To Move,1,,Blmngtn,9,9,9,9,9,9,,,,,,,,,,,,,1800
3220000,550,Panvel,Super built-up  Area,1 BHK,Ready To Move,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1150
3500000,650,Panvel,Super built-up  Area,1 BHK,19-Dec,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1250
4760000,1100,Andheri West,Plot  Area,1 BHK,18-Feb,2,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1700
6300000,1650,Prabhadevi,Built-up  Area,1 BHK,Ready To Move,3,,SWISU,9,9,9,9,9,9,,,,,,,,,,,,,2250
3581200,679,Ulwe,Built-up  Area,1 BHK,Ready To Move,1,,Mitchel,9,9,9,9,9,9,,,,,,,,,,,,,1279
3707200,724,Taloja,Super built-up  Area,1 BHK,Ready To Move,1,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1324
5258400,1278,Chembur,Built-up  Area,1 BHK,Ready To Move,2,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,1878
3486000,645,Karanjade,Carpet  Area,1 BHK,Ready To Move,1,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1245
3500000,650,Malad West,Super built-up  Area,1 BHK,Ready To Move,1,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1250
5258400,1278,Chembur,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1878
5258400,1278,Chembur,Super built-up  Area,1 BHK,Ready To Move,2,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1878
3698800,721,Kandivali West,Plot  Area,1 BHK,Ready To Move,2,,Mitchel,9,9,9,9,9,9,,,,,,,,,,,,,1321
3698800,721,Kandivali West,Built-up  Area,1 BHK,Ready To Move,2,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,1321
6683600,1787,Chembur,Super built-up  Area,1 BHK,Ready To Move,3,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,2387
5258400,1278,Chembur,Built-up  Area,1 BHK,Ready To Move,2,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1878
5698000,1435,Goregaon West,Super built-up  Area,1 BHK,Ready To Move,3,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,2035
4872000,1140,Ulwe,Plot  Area,1 BHK,Ready To Move,2,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1740
6258000,1635,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,2235
6258000,1635,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,BrkSide,9,9,9,9,9,9,,,,,,,,,,,,,2235
5208000,1260,Ulwe,Super built-up  Area,1 BHK,Ready To Move,2,,SawyerW,9,9,9,9,9,9,,,,,,,,,,,,,1860
5152000,1240,Ghansoli,Built-up  Area,1 BHK,Ready To Move,2,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1840
2940000,450,Badlapur East,Super built-up  Area,1 BHK,Ready To Move,1,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1050
3528000,660,Kandivali East,Super built-up  Area,1 BHK,Ready To Move,2,,OldTown,9,9,9,9,9,9,,,,,,,,,,,,,1260
6328000,1660,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,2260
5558000,1385,Ulwe,Super built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,1985
3500000,650,Sector-8 Ulwe,Super built-up  Area,1 BHK,Ready To Move,1,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1250
4368000,960,Mira Road East,Super built-up  Area,1 BHK,20-Dec,2,,IDOTRR,9,9,9,9,9,9,,,,,,,,,,,,,1560
4172000,890,Virar,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1490
7280000,2000,Vashi,Super built-up  Area,1 BHK,19-Dec,4,,Veenker,9,9,9,9,9,9,,,,,,,,,,,,,2600
4900000,1150,Kamothe,Built-up  Area,1 BHK,Ready To Move,2,,NAmes,9,9,9,9,9,9,,,,,,,,,,,,,1750
4785200,1109,Kamothe,Built-up  Area,1 BHK,Ready To Move,2,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1709
4830000,1125,Panvel,Super built-up  Area,1 BHK,21-Dec,2,,Somerst,9,9,9,9,9,9,,,,,,,,,,,,,1725
3570000,675,Mira Road East,Built-up  Area,1 BHK,Ready To Move,1,,NWAmes,9,9,9,9,9,9,,,,,,,,,,,,,1275
3010000,475,Andheri East,Super built-up  Area,1 BHK,20-Oct,1,,NPkVill,9,9,9,9,9,9,,,,,,,,,,,,,1075
3584000,680,Karanjade,Super built-up  Area,1 BHK,18-Oct,1,,Crawfor,9,9,9,9,9,9,,,,,,,,,,,,,1280
3528000,660,Airoli,Super built-up  Area,1 BHK,Ready To Move,1,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1260
3360000,600,Airoli,Super built-up  Area,1 BHK,17-Nov,1,,Sawyer,9,9,9,9,9,9,,,,,,,,,,,,,1200
3528000,660,Thane West,Super built-up  Area,1 BHK,Ready To Move,1,,Veenker,9,9,9,9,9,9,,,,,,,,,,,,,1260
3528000,660,Ghansoli,Super built-up  Area,1 BHK,Ready To Move,1,,NridgHt,9,9,9,9,9,9,,,,,,,,,,,,,1260
5180000,1250,Goregaon West,Super built-up  Area,1 BHK,Ready To Move,3,,CollgCr,9,9,9,9,9,9,,,,,,,,,,,,,1850
4060000,850,Thane West,Built-up  Area,1 BHK,Ready To Move,2,,Gilbert,9,9,9,9,9,9,,,,,,,,,,,,,1450
6762000,1815,Malad West,Super built-up  Area,1 BHK,Ready To Move,3,,Edwards,9,9,9,9,9,9,,,,,,,,,,,,,2415
